Gujarat,Patan,Sami,GUJARAT,Patan  ,Sami
Gujarat,Patan,Santalpur,GUJARAT,Patan  ,Santalpur
Gujarat,Patan,Siddhapur,GUJARAT,Patan  ,Sidhpur
Gujarat,Porbandar,Kutiyana,GUJARAT,Porbandar ,Kutiyana
Gujarat,Porbandar,Porbandar,GUJARAT,Porbandar ,Porbandar
Gujarat,Porbandar,Ranavav,GUJARAT,Porbandar ,Ranavav
Gujarat,Rajkot,Dhoraji,GUJARAT,Rajkot,Dhoraji
Gujarat,Rajkot,Gondal,UTTAR PRADESH,Gonda,Gonda 
Gujarat,Rajkot,Jam Kandorna,GUJARAT,Rajkot,Jamkandorna
Gujarat,Rajkot,Jasdan,GUJARAT,Rajkot,Jasdan
Gujarat,Rajkot,Jetpur,GUJARAT,Rajkot,Jetpur
Gujarat,Rajkot,Kotda Sangani,GUJARAT,Rajkot,Kotda Sangani
Gujarat,Rajkot,Lodhi ka Mahal,GUJARAT,Rajkot,Lodhika
Gujarat,Rajkot,Maliya Miyana,GUJARAT,Rajkot,Maliya
Gujarat,Rajkot,Morbi,GUJARAT,Rajkot,Morvi
Gujarat,Rajkot,n.a. ( 1171),GUJARAT,NA,NA
Gujarat,Rajkot,n.a. ( 1182),GUJARAT,NA,NA
Gujarat,Rajkot,Padadhari,GUJARAT,Rajkot,Paddhari
Gujarat,Rajkot,Rajkot,GUJARAT,Rajkot,Rajkot
Gujarat,Rajkot,Upleta,GUJARAT,Rajkot,Upleta
Gujarat,Rajkot,Wankaner,GUJARAT,Rajkot,Wankaner
Gujarat,Sabar Kantha,Bayad,GUJARAT,Sabar Kantha,Bayad
Gujarat,Sabar Kantha,Bhiloda,GUJARAT,Sabar Kantha,Bhiloda
Gujarat,Sabar Kantha,Himatnagar,GUJARAT,Sabar Kantha,Himatnagar
Gujarat,Sabar Kantha,Idar,GUJARAT,Sabar Kantha,Idar
Gujarat,Sabar Kantha,Khed Brahma,GUJARAT,Sabar Kantha,Khedbrahma
Gujarat,Sabar Kantha,Meghraj,GUJARAT,Sabar Kantha,Meghraj
Gujarat,Sabar Kantha,Modasa,GUJARAT,Sabar Kantha,Modasa
Gujarat,Sabar Kantha,Prantij,GUJARAT,Sabar Kantha,Prantij
Gujarat,Sabar Kantha,Vijayanagar,GUJARAT,Sabar Kantha,Vijaynagar
Gujarat,Surat,Bardoli,GUJARAT,Surat,Bardoli
Gujarat,Surat,Chorasi,GUJARAT,Surat,Chorasi
Gujarat,Surat,Kamrej,GUJARAT,Surat,Kamrej
Gujarat,Surat,Mahuva,NA,NA,NA
Gujarat,Vadodara,Chhota Udaipur,GUJARAT,Vadodara,Chhota Udaipur
Gujarat,Vadodara,Dabhoi,GUJARAT,Vadodara,Dabhoi
Gujarat,Vadodara,Jetpur Pavi,GUJARAT,Vadodara,Jetpur Pavi
Gujarat,Vadodara,Karjan,GUJARAT,Vadodara,Karjan
Gujarat,Vadodara,Naswadi,GUJARAT,Vadodara,Nasvadi
Gujarat,Vadodara,Padra,GUJARAT,Vadodara,Padra
Gujarat,Vadodara,Sankheda,GUJARAT,Vadodara,Sankheda
Gujarat,Vadodara,Savli,GUJARAT,Vadodara,Savli
Gujarat,Vadodara,Sinor,GUJARAT,Vadodara,Sinor
Gujarat,Vadodara,Tilakwada,GUJARAT,Narmada,Tilakwada
Gujarat,Vadodara,Vadodara,GUJARAT,Vadodara,Vadodara
Gujarat,Vadodara,Waghoriya,GUJARAT,Vadodara,Vaghodia
Gujarat,Valsad,Dharampur,GUJARAT,Valsad,Dharampur
Gujarat,Valsad,Pardi,GUJARAT,Valsad,Pardi
Gujarat,Valsad,Umargam,GUJARAT,Valsad,Umbergaon
Gujarat,Valsad,Valsad,GUJARAT,Valsad,Valsad
Haryana,Ambala,Ambala,HARYANA,Ambala,Ambala
Haryana,Ambala,Narayangarh,HARYANA,Ambala,Naraingarh
Haryana,Bhiwani,Bawani Khera,HARYANA,Bhiwani,Bawani Khera
Haryana,Bhiwani,Bhiwani,HARYANA,Bhiwani,Bhiwani
Haryana,Bhiwani,Dadri,HARYANA,Bhiwani,Dadri
Haryana,Bhiwani,Loharu,HARYANA,Bhiwani,Loharu
Haryana,Bhiwani,Siwani,HARYANA,Bhiwani,Siwani
Haryana,Faridabad,Faridabad,HARYANA,Faridabad,Faridabad
Haryana,Faridabad,Hathin,NA,NA,NA
Haryana,Faridabad,Palwal,HARYANA,Palwal ,Palwal
Haryana,Fatehabad,Fatehabad,HARYANA,Fatehabad,Fatehabad
Haryana,Fatehabad,Ratia,HARYANA,Fatehabad,Ratia
Haryana,Fatehabad,Tohana,HARYANA,Sonipat,Gohana
Haryana,Gurgaon,Firozpur Jhirka,NA,NA,NA
Haryana,Gurgaon,Gurgaon,HARYANA,Gurgaon,Gurgaon
Haryana,Gurgaon,Nuh,HARYANA,Mewat ,Nuh
Haryana,Gurgaon,Pataudi,HARYANA,Gurgaon,Pataudi
Haryana,Hisar,Hansi,HARYANA,Hisar,Hansi
Haryana,Hisar,Hisar,HARYANA,Hisar,Hisar
Haryana,Jhajjar,Bahadurgarh,HARYANA,Jhajjar,Bahadurgarh
Haryana,Jhajjar,Jhajjar,HARYANA,Jhajjar,Jhajjar
Haryana,Jhajjar,Kosli,HARYANA,Rewari,Kosli
Haryana,Jind,Jind,HARYANA,Jind,Jind
Haryana,Jind,Narwana,HARYANA,Jind,Narwana
Haryana,Jind,Safidon,HARYANA,Jind,Safidon
Haryana,Kaithal,Gulha,HARYANA,Kaithal,Guhla
Haryana,Kaithal,Kaithal,HARYANA,Kaithal,Kaithal
Haryana,Karnal,Asandh,HARYANA,Karnal,Assandh
Haryana,Karnal,Karnal,HARYANA,Karnal,Karnal
Haryana,Kurukshetra,Pehowa,HARYANA,Kurukshetra,Pehowa
Haryana,Kurukshetra,Thanesar,HARYANA,Kurukshetra,Thanesar
Haryana,Mahendragarh,Mahendragarh,HARYANA,Mahendragarh,Mahendragarh
Haryana,Mahendragarh,Narnaul,HARYANA,Hisar,Narnaund
Haryana,Panchkula,Kalka,HARYANA,Panchkula,Kalka
Haryana,Panipat,Panipat,HARYANA,Panipat,Panipat
Haryana,Rewari,Bawal,HARYANA,Rewari,Bawal
Haryana,Rewari,Rewari,HARYANA,Rewari,Rewari
Haryana,Rohtak,Maham,HARYANA,Rohtak,Maham
Haryana,Rohtak,Rohtak,HARYANA,Rohtak,Rohtak
Haryana,Sirsa,Dabwali,HARYANA,Sirsa,Dabwali
Haryana,Sirsa,Sirsa,HARYANA,Sirsa,Sirsa
Haryana,Sonepat,Ganaur,HARYANA,Sonipat,Ganaur
Haryana,Sonepat,Gohana,HARYANA,Sonipat,Gohana
Haryana,Sonepat,Sonipat,HARYANA,Sonipat,Sonipat
Haryana,Yamuna Nagar,Jagadhri,HARYANA,Yamunanagar,Jagadhri
Himachal Pradesh,Bilaspur,Bilaspur,HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar
Himachal Pradesh,Bilaspur,Ghumarwin,HIMACHAL PRADESH,Bilaspur,Ghumarwin
Himachal Pradesh,Chamba,Brahmaur,HIMACHAL PRADESH,Chamba,Brahmaur
Himachal Pradesh,Chamba,Chamba,HIMACHAL PRADESH,Chamba,Chamba
Himachal Pradesh,Chamba,Chaurah,HIMACHAL PRADESH,Chamba,Chaurah
Himachal Pradesh,Chamba,Dalhousie,HIMACHAL PRADESH,Chamba,Dalhousie
Himachal Pradesh,Chamba,Pangi,HIMACHAL PRADESH,Chamba,Pangi
Himachal Pradesh,Chamba,Saluni,HIMACHAL PRADESH,Chamba,Saluni
Himachal Pradesh,Hamirpur,Barsar,HIMACHAL PRADESH,Hamirpur,Barsar
Himachal Pradesh,Hamirpur,Bhoranj,HIMACHAL PRADESH,Hamirpur,Bhoranj
Himachal Pradesh,Hamirpur,Hamirpur,HIMACHAL PRADESH,Hamirpur,Hamirpur
Himachal Pradesh,Hamirpur,Nadaun,HIMACHAL PRADESH,Hamirpur,Nadaun
Himachal Pradesh,Kangra,Baijnath,HIMACHAL PRADESH,Kangra,Baijnath
Himachal Pradesh,Mandi,Jogindarnagar,HIMACHAL PRADESH,Mandi,Jogindarnagar
Himachal Pradesh,Mandi,Karsog,HIMACHAL PRADESH,Mandi,Karsog
Himachal Pradesh,Mandi,Mandi,NA,NA,NA
Himachal Pradesh,Mandi,Sarkaghat,HIMACHAL PRADESH,Mandi,Sarkaghat
Himachal Pradesh,Mandi,Sundarnagar,HIMACHAL PRADESH,Mandi,Sundarnagar
Himachal Pradesh,Mandi,Thunag,HIMACHAL PRADESH,Mandi,Thunag
Himachal Pradesh,Shimla,Chaupal,HIMACHAL PRADESH,Shimla,Chaupal
Himachal Pradesh,Shimla,Jubbal,HIMACHAL PRADESH,Shimla,Jubbal
Himachal Pradesh,Shimla,Kotkhai,HIMACHAL PRADESH,Shimla,Kotkhai
Himachal Pradesh,Shimla,Kumharsain,HIMACHAL PRADESH,Shimla,Kumharsain
Himachal Pradesh,Shimla,n.a. ( 75),HIMACHAL PRADESH,NA,NA
Himachal Pradesh,Shimla,n.a. ( 89),HIMACHAL PRADESH,NA,NA
Himachal Pradesh,Shimla,Rampur,HIMACHAL PRADESH,Shimla,Rampur
Himachal Pradesh,Shimla,Rohru,HIMACHAL PRADESH,Shimla,Rohru
Himachal Pradesh,Shimla,Shimla,HIMACHAL PRADESH,Shimla,Shimla   ( Rural )
Himachal Pradesh,Shimla,Suni,HIMACHAL PRADESH,,
Himachal Pradesh,Shimla,Theog,HIMACHAL PRADESH,Shimla,Theog
Himachal Pradesh,Sirmaur,Nahan,HIMACHAL PRADESH,Sirmaur,Nahan
Himachal Pradesh,Sirmaur,Pachhad,HIMACHAL PRADESH,Sirmaur,Pachhad
Himachal Pradesh,Sirmaur,Paonta,HIMACHAL PRADESH,Sirmaur,Paonta Sahib
Himachal Pradesh,Sirmaur,Rajgarh,HIMACHAL PRADESH,Sirmaur,Rajgarh
Himachal Pradesh,Sirmaur,Renuka,HIMACHAL PRADESH,Sirmaur,Renuka
Himachal Pradesh,Sirmaur,Shilla,HIMACHAL PRADESH,Shimla,Shimla   ( Rural )
Himachal Pradesh,Solan,Arki,HIMACHAL PRADESH,Solan,Arki
Himachal Pradesh,Solan,Kandaghat,HIMACHAL PRADESH,Solan,Kandaghat
Himachal Pradesh,Solan,Kasauli,HIMACHAL PRADESH,Solan,Kasauli
Himachal Pradesh,Solan,Nalagarh,HIMACHAL PRADESH,Solan,Nalagarh
Himachal Pradesh,Solan,Solan,HIMACHAL PRADESH,Solan,Solan
Himachal Pradesh,Una,Amb,HIMACHAL PRADESH,Una,Amb
Himachal Pradesh,Una,Una,HIMACHAL PRADESH,Una,Una
Jammu and Kashmir,Anantnag (Kashmir South),n.a. ( 6),NA,NA,NA
Jammu and Kashmir,Bagdam,n.a. ( 8),NA,NA,NA
Jammu and Kashmir,Baramula (Kashmir North),n.a. ( 4),NA,NA,NA
Jammu and Kashmir,Doda,n.a. ( 7),NA,NA,NA
Jammu and Kashmir,Jammu,n.a. ( 16),NA,NA,NA
Jammu and Kashmir,Kargil,n.a. ( 3),NA,NA,NA
Jammu and Kashmir,Kathua,n.a. ( 20),NA,NA,NA
Jammu and Kashmir,Kupwara (Muzaffarabad),n.a. ( 2),NA,NA,NA
Jammu and Kashmir,Ladakh (Leh),n.a. ( 1),NA,NA,NA
Jammu and Kashmir,Pulwama,n.a. ( 10),NA,NA,NA
Jammu and Kashmir,Punch,n.a. ( 9),NA,NA,NA
Jammu and Kashmir,Rajauri,n.a. ( 11),NA,NA,NA
Jammu and Kashmir,Srinagar,n.a. ( 5),NA,NA,NA
Jammu and Kashmir,Udhampur,n.a. ( 12),NA,NA,NA
Jammu and Kashmir,Udhampur,n.a. ( 15),NA,NA,NA
Jharkhand,Bokaro,Bermo,JHARKHAND,Bokaro,Bermo
Jharkhand,Bokaro,n.a. ( 902),JHARKHAND,NA,NA
Jharkhand,Chatra,Chatra,HIMACHAL PRADESH,Chamba,Chaurah
Jharkhand,Deoghar,Devghar,JHARKHAND,Deoghar,Deoghar
Jharkhand,Dhanbad,Baghmara,JHARKHAND,Dhanbad,Baghmara-Cum-Katras
Jharkhand,Dhanbad,Dhanbad,JHARKHAND,Dhanbad,Dhanbad-Cum-Kenduadih-Cum-Jagata
Jharkhand,Dumka,Dumka,JHARKHAND,Dumka,Dumka
Jharkhand,Garhwa,Garhwa,JHARKHAND,Garhwa ,Garhwa
Jharkhand,Giridih,Giridih,JHARKHAND,Giridih,Giridih
Jharkhand,Godda,Godda,JHARKHAND,Godda,Godda
Jharkhand,Gumla,Gumla,JHARKHAND,Gumla,Gumla
Jharkhand,Hazaribag,Hazaribag,JHARKHAND,Hazaribagh,Hazaribag
Jharkhand,Jamtara,Jamtara,JHARKHAND,Jamtara,Jamtara
Jharkhand,Koderma,Kodarma,JHARKHAND,Kodarma,Kodarma
Jharkhand,Latehar,Latehar,JHARKHAND,Latehar,Latehar
Jharkhand,Lohardaga,Lohardaga,JHARKHAND,Lohardaga,Lohardaga
Jharkhand,Pakur,Pakaur,JHARKHAND,Pakur,Pakaur
Jharkhand,Palamu,Daltenganj,JHARKHAND,Palamu,Medininagar(Daltonganj)
Jharkhand,Pashchim Singhbhum,Chaibasa,JHARKHAND,Pashchimi Singhbhum,Chaibasa
Jharkhand,Pashchim Singhbhum,Chakradharpur,JHARKHAND,Pashchimi Singhbhum,Chakradharpur
Jharkhand,Purba Singhbhum,Jamshedpur,NA,NA,NA
Jharkhand,Ranchi,Khunti,NA,NA,NA
Jharkhand,Ranchi,Ranchi,NA,NA,NA
Jharkhand,Sahibganj,Sahibganj,JHARKHAND,Sahibganj,Sahibganj
Karnataka,Belgaum,Gokak,KARNATAKA,Belgaum,Gokak
Karnataka,Belgaum,Hukeri,KARNATAKA,Belgaum,Hukeri
Karnataka,Belgaum,Khanapur,NA,NA,NA
Karnataka,Belgaum,Ramdurg,KARNATAKA,Belgaum,Ramdurg
Karnataka,Belgaum,Raybag,KARNATAKA,Belgaum,Raybag 
Karnataka,Belgaum,Saundatti,NA,NA,NA
Karnataka,Bellary,Bellary,KARNATAKA,Bellary,Bellary 
Karnataka,Bellary,Hagaribommanahalli,KARNATAKA,Bellary,Hagaribommanahalli
Karnataka,Bellary,Hospet,KARNATAKA,Bellary,Hospet 
Karnataka,Bellary,Huvvinahadagalli,KARNATAKA,Bellary,Hadagalli
Karnataka,Bellary,Kudligi,KARNATAKA,Bellary,Kudligi 
Karnataka,Bellary,Sandur,KARNATAKA,Bellary,Sandur 
Karnataka,Bellary,Siruguppa,KARNATAKA,Bellary,Siruguppa 
Karnataka,Bidar,Aurad,KARNATAKA,Bidar,Aurad 
Karnataka,Bidar,Basavakalyan,KARNATAKA,Bidar,Basavakalyan 
Karnataka,Bidar,Bhalki,KARNATAKA,Bidar,Bhalki 
Karnataka,Bidar,Bidar,KARNATAKA,Bidar,Bidar 
Karnataka,Bidar,Homnabad,KARNATAKA,Bidar,Homnabad 
Karnataka,Bijapur,Basavana Bagevadi,KARNATAKA,Bijapur,Basavana Bagevadi
Karnataka,Bijapur,Bijapur,NA,NA,NA
Karnataka,Bijapur,Indi,KARNATAKA,Bijapur,Indi
Karnataka,Bijapur,Muddebihal,KARNATAKA,Bijapur,Muddebihal
Karnataka,Bijapur,Sindgi,KARNATAKA,Bijapur,Sindgi
Karnataka,Chamrajnagar,Chamrajnagar,KARNATAKA,Chamarajanagar,Chamarajanagar 
Karnataka,Chamrajnagar,Gundlupet,KARNATAKA,Chamarajanagar,Gundlupet 
Karnataka,Chamrajnagar,Kollegal,KARNATAKA,Chamarajanagar,Kollegal 
Karnataka,Chamrajnagar,Yelandur,KARNATAKA,Chamarajanagar,Yelandur 
Karnataka,Chikmagalur,Chikmagalur,KARNATAKA,Chikmagalur,Chikmagalur 
Karnataka,Chikmagalur,Kadur,KARNATAKA,Chikmagalur,Kadur 
Karnataka,Chikmagalur,Koppa,KARNATAKA,Koppal,Koppal 
Karnataka,Chikmagalur,Mudigere,KARNATAKA,Chikmagalur,Mudigere 
Karnataka,Chikmagalur,Narasimharajapura,KARNATAKA,Chikmagalur,Narasimharajapura 
Karnataka,Chikmagalur,Sringeri,KARNATAKA,Chikmagalur,Sringeri 
Karnataka,Chikmagalur,Tarikere,KARNATAKA,Chikmagalur,Tarikere 
Karnataka,Chitradurga,Challakere,KARNATAKA,Chitradurga,Challakere 
Karnataka,Chitradurga,Chitradurga,KARNATAKA,Chitradurga,Chitradurga 
Karnataka,Chitradurga,Hiriyur,KARNATAKA,Chitradurga,Hiriyur 
Karnataka,Chitradurga,Holalkere,KARNATAKA,Chitradurga,Holalkere 
Karnataka,Chitradurga,Hosdurga,KARNATAKA,Chitradurga,Hosdurga 
Karnataka,Chitradurga,Molakalmuru,KARNATAKA,Chitradurga,Molakalmuru 
Karnataka,Dakshin Kannad,Bantval,KARNATAKA,Dakshina Kannada,Bantval 
Karnataka,Dakshin Kannad,Beltangadi,KARNATAKA,Dakshina Kannada,Beltangadi 
Karnataka,Dakshin Kannad,Mangalore,KARNATAKA,Bangalore,Bangalore North
Karnataka,Dakshin Kannad,Puttur,NA,NA,NA
Karnataka,Dakshin Kannad,Sulya,KARNATAKA,Dakshina Kannada,Sulya 
Karnataka,Davanagere,Bhadravati,Maharashtra,Chandrapur,Bhadravati
Karnataka,Davanagere,Channagiri,KARNATAKA,Davanagere,Channagiri 
Karnataka,Davanagere,Davangere,NA,NA,NA
Karnataka,Davanagere,Harihar,KARNATAKA,Davanagere,Harihar 
Karnataka,Davanagere,Harpanahalli,KARNATAKA,Davanagere,Harapanahalli 
Karnataka,Davanagere,Honnali,KARNATAKA,Davanagere,Honnali 
Karnataka,Davanagere,Jagalur,KARNATAKA,Davanagere,Jagalur 
Karnataka,Dharwad,Dharwad,KARNATAKA,Dharwad,Dharwad
Karnataka,Dharwad,Hubli,KARNATAKA,Dharwad,Hubli
Karnataka,Dharwad,Kalghatgi,KARNATAKA,Dharwad,Kalghatgi 
Karnataka,Dharwad,Kundgol,KARNATAKA,Dharwad,Kundgol 
Karnataka,Dharwad,n.a. ( 1897),KARNATAKA,NA,NA
Karnataka,Dharwad,Navalgund,KARNATAKA,Dharwad,Navalgund 
Karnataka,Gadag,Gadag,KARNATAKA,Gadag,Gadag
Karnataka,Gadag,Mundargi,KARNATAKA,Gadag,Mundargi 
Karnataka,Gadag,Nargund,KARNATAKA,Gadag,Nargund 
Karnataka,Gadag,Ron,KARNATAKA,Gadag,Ron 
Karnataka,Gadag,Shirhatti,KARNATAKA,Gadag,Shirhatti 
Karnataka,Gulbarga,Afzalpur,KARNATAKA,Gulbarga,Afzalpur 
Karnataka,Gulbarga,Aland,KARNATAKA,Gulbarga,Aland 
Karnataka,Gulbarga,Chincholi,KARNATAKA,Gulbarga,Chincholi 
Karnataka,Gulbarga,Chitapur,KARNATAKA,Gulbarga,Chitapur 
Karnataka,Gulbarga,Gulbarga,KARNATAKA,Gulbarga,Gulbarga 
Karnataka,Gulbarga,Jevargi,KARNATAKA,Gulbarga,Jevargi 
Karnataka,Gulbarga,Seram,KARNATAKA,Gulbarga,Sedam 
Karnataka,Gulbarga,Shahpur,NA,NA,NA
Karnataka,Gulbarga,Shorapur,KARNATAKA,Yadgir,Shorapur 
Karnataka,Gulbarga,Yadgir,KARNATAKA,Yadgir,Yadgir 
Karnataka,Hassan,Alur,KARNATAKA,Hassan,Alur 
Karnataka,Hassan,Arkalgud,KARNATAKA,Hassan,Arkalgud 
Karnataka,Hassan,Arsikere,KARNATAKA,Hassan,Arsikere 
Karnataka,Hassan,Belur,KARNATAKA,Hassan,Belur 
Karnataka,Hassan,Channarayapatna,KARNATAKA,Hassan,Channarayapatna
Karnataka,Hassan,Hassan,KARNATAKA,Hassan,Hassan 
Karnataka,Hassan,Holenarsipur,KARNATAKA,Hassan,Hole Narsipur 
Karnataka,Hassan,Sakleshpur,KARNATAKA,Hassan,Sakleshpur 
Karnataka,Haveri,Byadgi,KARNATAKA,Haveri,Byadgi 
Karnataka,Haveri,Hangal,KARNATAKA,Haveri,Hangal 
Karnataka,Haveri,Haveri,KARNATAKA,Haveri,Haveri 
Karnataka,Haveri,Hirekerur,KARNATAKA,Haveri,Hirekerur 
Karnataka,Haveri,Ranibennur,KARNATAKA,Haveri,Ranibennur 
Karnataka,Haveri,Savanur,KARNATAKA,Haveri,Savanur 
Karnataka,Haveri,Shiggaon,KARNATAKA,Haveri,Shiggaon 
Karnataka,Kodagu,Madikeri,KARNATAKA,Kodagu,Madikeri 
Karnataka,Kodagu,Somvarpet,KARNATAKA,Kodagu,Somvarpet 
Karnataka,Kodagu,Virarajendrapet,KARNATAKA,Kodagu,Virajpet 
Karnataka,Kolar,Bagepalli,KARNATAKA,Chikkaballapura,Bagepalli 
Karnataka,Kolar,Bangarapet,KARNATAKA,Kolar,Bangarapet 
Karnataka,Kolar,Chik Ballapur,NA,NA,NA
Karnataka,Kolar,Chintamani,KARNATAKA,Chikkaballapura,Chintamani 
Karnataka,Kolar,Gauribidanur,KARNATAKA,Chikkaballapura,Gauribidanur 
Karnataka,Kolar,Gudibanda,NA,NA,NA
Karnataka,Kolar,Kolar,KARNATAKA,Kolar,Kolar 
Karnataka,Kolar,Malur,KARNATAKA,Kolar,Malur 
Karnataka,Kolar,Mulbagal,KARNATAKA,Kolar,Mulbagal 
Karnataka,Kolar,Sidlaghatta,KARNATAKA,Chikkaballapura,Sidlaghatta 
Karnataka,Kolar,Srinivaspur,KARNATAKA,Kolar,Srinivaspur 
Karnataka,Koppal,Gangawati,KARNATAKA,Koppal,Gangawati 
Karnataka,Koppal,Koppal,KARNATAKA,Koppal,Koppal 
Karnataka,Koppal,Kushtagi,KARNATAKA,Koppal,Kushtagi 
Karnataka,Koppal,Yelbarga,KARNATAKA,Koppal,Yelbarga 
Karnataka,Mandya,Krishnarajpet,KARNATAKA,Mandya,Krishnarajpet 
Karnataka,Mandya,Maddur,KARNATAKA,Mandya,Maddur 
Karnataka,Mandya,Malavalli,KARNATAKA,Mandya,Malavalli 
Karnataka,Mandya,Mandya,KARNATAKA,Mandya,Mandya 
Karnataka,Mandya,Nagamangala,KARNATAKA,Mandya,Nagamangala 
Karnataka,Mandya,Pandavapura,KARNATAKA,Mandya,Pandavapura 
Karnataka,Mandya,Shrirangapattana,KARNATAKA,Mandya,Shrirangapattana 
Karnataka,Mysore,Heggadadevankote,KARNATAKA,Mysore,Heggadadevankote 
Karnataka,Mysore,Hunsur,KARNATAKA,Mysore,Hunsur 
Karnataka,Mysore,Krishnarajanagara,KARNATAKA,Mysore,Krishnarajanagara 
Karnataka,Mysore,Mysore,KARNATAKA,Mysore,Mysore 
Karnataka,Mysore,Nanjangud,KARNATAKA,Mysore,Nanjangud 
Karnataka,Mysore,Piriyapatna,KARNATAKA,Mysore,Piriyapatna 
Karnataka,Mysore,Tirumakudal Narsipur,KARNATAKA,Mysore,Tirumakudal - Narsipur 
Karnataka,Raichur,Deodrug,NA,NA,NA
Karnataka,Raichur,Lingsugur,KARNATAKA,Raichur,Lingsugur 
Karnataka,Raichur,Manvi,KARNATAKA,Raichur,Manvi 
Karnataka,Raichur,Raichur,KARNATAKA,Raichur,Raichur 
Karnataka,Raichur,Sindhnur,KARNATAKA,Raichur,Sindhnur 
Karnataka,Shimoga,Hosanagara,KARNATAKA,Shimoga,Hosanagara 
Karnataka,Shimoga,Sagar,KARNATAKA,Shimoga,Sagar 
Karnataka,Shimoga,Shikarpur,NA,NA,NA
Karnataka,Shimoga,Shimoga,KARNATAKA,Shimoga,Shimoga 
Karnataka,Shimoga,Sorab,KARNATAKA,Shimoga,Sorab 
Karnataka,Shimoga,Tirthalli,KARNATAKA,Shimoga,Tirthahalli
Karnataka,Tumkur,Chiknayakanhalli,KARNATAKA,Tumkur,Chiknayakanhalli 
Karnataka,Tumkur,Gubbi,KARNATAKA,Tumkur,Gubbi 
Karnataka,Tumkur,Koratagere,KARNATAKA,Tumkur,Koratagere 
Karnataka,Tumkur,Kunigal,KARNATAKA,Tumkur,Kunigal 
Karnataka,Tumkur,Madhugiri,KARNATAKA,Tumkur,Madhugiri 
Karnataka,Tumkur,Pavagada,KARNATAKA,Tumkur,Pavagada 
Karnataka,Tumkur,Sira,KARNATAKA,Tumkur,Sira 
Karnataka,Tumkur,Tiptur,KARNATAKA,Tumkur,Tiptur 
Karnataka,Tumkur,Tumkur,KARNATAKA,Tumkur,Tumkur 
Karnataka,Tumkur,Turuvekere,KARNATAKA,Tumkur,Turuvekere 
Karnataka,Udupi,Karkal,KARNATAKA,Udupi,Karkal 
Karnataka,Udupi,Kundapura,KARNATAKA,Udupi,Kundapura 
Karnataka,Udupi,Udupi,KARNATAKA,Udupi,Udupi
Karnataka,Uttar Kannand,Ankola,KARNATAKA,Uttara Kannada,Ankola 
Karnataka,Uttar Kannand,Bhatkal,KARNATAKA,Uttara Kannada,Bhatkal 
Karnataka,Uttar Kannand,Haliyal,KARNATAKA,Uttara Kannada,Haliyal 
Karnataka,Uttar Kannand,Honavar,KARNATAKA,Uttara Kannada,Honavar 
Karnataka,Uttar Kannand,Karwar,KARNATAKA,Uttara Kannada,Karwar 
Karnataka,Uttar Kannand,Kumta,KARNATAKA,Uttara Kannada,Kumta 
Karnataka,Uttar Kannand,Mundgod,KARNATAKA,Uttara Kannada,Mundgod 
Karnataka,Uttar Kannand,Siddapur,KARNATAKA,Uttara Kannada,Siddapur 
Karnataka,Uttar Kannand,Sirsi,KARNATAKA,Uttara Kannada,Sirsi 
Karnataka,Uttar Kannand,Supa,KARNATAKA,Uttara Kannada,Supa
Karnataka,Uttar Kannand,Yellapur,KARNATAKA,Uttara Kannada,Yellapur 
Kerala,Alappuzha,Alleppey,NA,NA,NA
Kerala,Alappuzha,Chengannur,KERALA,Alappuzha,Chengannur
Kerala,Alappuzha,Haripad,NA,NA,NA
Kerala,Alappuzha,Mankombu,NA,NA,NA
Kerala,Alappuzha,Mavelikara,KERALA,Alappuzha,Mavelikkara
Kerala,Alappuzha,n.a. ( 2250),NA,NA,NA
Kerala,Alappuzha,Shertallai,NA,NA,NA
Kerala,Ernakulam,Alwaye,KERALA,Ernakulam,Aluva
Kerala,Ernakulam,Cochin,ODISHA,Sambalpur,Kochinda
Kerala,Ernakulam,Ernakulam,NA,NA,NA
Kerala,Ernakulam,Kotamangalam,KERALA,Ernakulam,Kothamangalam
Kerala,Ernakulam,Muvattupula,KERALA,Ernakulam,Muvattupuzha
Kerala,Ernakulam,Parur,KERALA,Ernakulam,Paravur
Kerala,Ernakulam,Perumbavur,NA,NA,NA
Kerala,Idukki,Devikolam,KERALA,Idukki ,Devikulam
Kerala,Idukki,Pirmed,KERALA,Idukki ,Peerumade
Kerala,Idukki,Todupulai,KERALA,Idukki ,Thodupuzha
Kerala,Idukki,Udumbanchola,KERALA,Idukki ,Udumbanchola
Kerala,Kannur,Cannanore,KERALA,Kannur,Kannur
Kerala,Kannur,Talipparamba,KERALA,Kannur,Taliparamba 
Kerala,Kannur,Tellicherry,KERALA,Kannur,Thalassery
Kerala,Kasaragod,Hosdurg,KERALA,Kasaragod,Hosdurg
Kerala,Kasaragod,Kasaragod,KERALA,Kasaragod,Kasaragod
Kerala,Kollam,Karunagapalli,KERALA,Kollam,Karunagappally 
Kerala,Kollam,Kottarakara,KERALA,Kollam,Kottarakkara
Kerala,Kollam,Kunnattur,KERALA,Kollam,Kunnathur
Kerala,Kollam,Punalur,NA,NA,NA
Kerala,Kollam,Quilon,KERALA,Kozhikode,Quilandy
Kerala,Kottayam,Changanacheri,KERALA,Kottayam,Changanassery
Kerala,Kottayam,Kanjirapalli,KERALA,Kottayam,Kanjirappally
Kerala,Kottayam,Kottayam,KERALA,Kottayam,Kottayam
